startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,userLanguage,QID102_1,QID102_2,QID102_3,QID102_4,QID102_5,QID102_6,QID102_7,QID102_8,QID105_TEXT,QID106,QID106_3_TEXT,QID107_TEXT,QID2271,QID2272,QID2273,QID2274,QID2275,QID2276,QID2277,QID2278,QID2279,QID2280,QID2281,QID2282,QID2283,QID2284,QID2285,QID2286,QID2287,QID2288,QID2289,QID2290,QID2291,QID2292,QID2293,QID2294,QID2295,QID2296,QID2297,QID2298,QID2299,QID2300,QID2301,QID2302,QID2303,QID2304,QID2305,QID2306,QID2307,QID2308,QID2309,QID2310,QID2311,QID2312,QID2313,QID2314,QID2315,QID2316,QID2317,QID2318,QID2319,QID2320,QID2321,QID2322,QID2323,QID2324,QID2325,QID2326,QID2327,QID2328,QID2329,QID2330,QID2331,QID2332,QID2333,QID2334,QID2335,QID2336,QID2337,QID2338,QID2339,QID2340,QID2341,QID2342,QID2343,QID2344,QID2345,QID2346,QID2347,QID2348,QID2349,QID2350,QID2351,QID2352,QID2353,QID2354,QID2355,QID2356,QID2357,QID2358,QID2359,QID2360,QID2361,QID2362,QID2363,QID2364,QID2365,QID2366,QID2367,QID2368,QID2369,QID2370,QID2371,QID2372,QID2373,QID2374,QID2375,QID2376,QID2377,QID2378,QID2379,QID2380,QID2381,QID2382,QID2383,QID2384,QID2385,QID2386,QID2387,QID2388,QID2389,QID2390,QID2391,QID2392,QID2393,QID2394,QID2395,QID2396,QID2397,QID2398,QID2399,QID2400,QID2401,QID2402,QID2403,QID2404,QID2405,QID2406,QID2407,QID2408,QID2409,QID2410,QID2411,QID2412,QID2413,QID2414,QID2415,QID2416,QID2417,QID2418,QID2419,QID2420,QID2421,QID2422,QID2423,QID2424,QID2425,QID2426,QID2427,QID2428,QID2429,QID2430,QID2431,QID2432,QID2433,QID2434,QID2435,QID2436,QID2437,QID2438,QID2439,QID2440,QID2441,QID2442,QID2443,QID2444,QID2445,QID2446,QID2447,QID2448,QID2449,QID2450,QID2451,QID2452,QID2453,QID2454,QID2455,QID2456,QID2457,QID2458,QID2459,QID2460,QID2461,QID2462,QID2463,QID2464,QID2465,QID2466,QID2467,QID2468,QID2469,QID2470,QID2471,QID2472,QID2473,QID2474,QID2475,QID2476,QID2477,QID2478,QID2479,QID2480,QID2481,QID2482,QID2483,QID2484,QID2485,QID2486,QID2487,QID2488,QID2489,QID2490,QID2491,QID2492,QID2493,QID2494,QID2495,QID2496,QID2497,QID2498,QID2499,QID2500,QID2501,QID2502,QID2503,QID2504,QID2505,QID2506,QID2507,QID2508,QID2509,QID2510,QID2511,QID2512,QID2513,QID2514,QID2515,QID2516,QID2517,QID2518,QID2519,QID2520,QID2521,QID2522,QID2523,QID2524,QID2525,QID2526,QID2527,QID2528,QID2529,QID2530,QID2531,QID2532,QID2533,QID2534,QID2535,QID2536,QID2537,QID2538,QID2539,QID2540,QID2541,QID2542,QID2543,QID2544,QID2545,QID2546,QID2547,QID2548,QID2549,QID2550,QID2551,QID2552,QID2553,QID2554,QID2555,QID2556,QID2557,QID2558,QID2559,QID2560,QID2561,QID2562,QID2563,QID2564,QID2565,QID2566,QID2567,QID2568,QID2569,QID2570,QID2571,QID2572,QID2573,QID2574,QID2575,QID2576,QID2577,QID2578,QID2579,QID2580,QID2581,QID2582,QID2583,QID2584,QID2585,QID2586,QID2587,QID2588,QID2589,QID2590,QID2591,QID2592,QID2593,QID2594,QID2595,QID2596,QID2597,QID2598,QID2599,QID2600,QID2601,QID2602,QID2603,QID2604,QID2605,QID2606,QID2607,QID2608,QID2609,QID2610,QID2611,QID2612,QID2613,QID2614,QID2615,QID2616,QID2617,QID2618,QID2619,QID2620,QID2621,QID2622,QID2623,QID2624,QID2625,QID2626,QID2627,QID2628,QID2629,QID2630,QID2631,QID2632,QID2633,QID2634,QID2635,QID2636,QID2637,QID2638,QID2639,QID2640,QID2641,QID2642,QID2643,QID2644,QID2645,QID2646,QID2647,QID2648,QID2649,QID2650,QID2651,QID2652,QID2653,QID2654,QID2655,QID2656,QID2657,QID2658,QID2659,QID2660,QID2661,QID2662,first.scenario.type,current.scenario.type
3/2/23 7:12,3/2/23 7:13,0,79.112.33.42,100,76,1,3/2/23 7:13,R_73qstly91geJso9,,,,,47.1672,27.6083,anonymous,EN,1,1,1,1,1,1,1,1,35,2,,english,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivid,vivid
3/2/23 7:14,3/2/23 7:19,0,92.29.68.50,100,288,1,3/2/23 7:19,R_2ATPQVFtKKoS53r,,,,,51.4647,-0.0509,anonymous,EN,1,1,1,1,1,1,1,1,32,1,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,6,6,6,5,6,6,6,5,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,neutral
3/2/23 7:15,3/2/23 7:22,0,90.222.10.0,100,439,1,3/2/23 7:22,R_z68Lxo89HUhBGnv,,,,,53.5012,-2.4112,anonymous,EN,1,1,1,1,1,1,1,1,19,2,,english ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,2,3,2,3,3,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivid,vivid
3/2/23 7:14,3/2/23 7:23,0,79.107.37.41,100,562,1,3/2/23 7:23,R_pGyTlQN9tjQoXjr,,,,,37.9842,23.7353,anonymous,EN,1,1,1,1,1,1,1,1,27,1,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,4,4,5,5,4,4,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,neutral
3/2/23 7:15,3/2/23 7:25,0,49.37.225.104,100,600,1,3/2/23 7:25,R_1OObs1wOXAI3tvI,,,,,8.4832,76.9458,anonymous,EN,1,1,1,1,1,1,1,1,23,1,,"Malayalam, English",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,3,4,3,4,5,3,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivid,vivid
3/2/23 7:17,3/2/23 7:25,0,81.151.32.86,100,499,1,3/2/23 7:25,R_b18PWflONUBWTbX,,,,,55.1181,-6.3348,anonymous,EN,1,1,1,1,1,1,1,1,45,2,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6,5,5,6,5,3,6,3,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivid,vivid
3/2/23 7:15,3/2/23 7:26,0,31.94.29.110,100,621,1,3/2/23 7:26,R_0IpxZqIXCEyC5TH,,,,,51.5466,-0.1232,anonymous,EN,1,1,1,1,1,1,1,1,48,2,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,4,4,3,4,5,3,4,5,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,neutral
3/2/23 7:14,3/2/23 7:27,0,146.230.0.1,100,740,1,3/2/23 7:27,R_saNyRDpzd6L1qG5,,,,,-29.8556,31.0449,anonymous,EN,1,1,1,1,1,1,1,1,21,1,,IsiZulu and English,1,1,6,4,6,1,4,5,6,4,5,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivid,vivid
3/2/23 7:15,3/2/23 7:27,0,109.153.209.17,100,712,1,3/2/23 7:27,R_3LYcL4b5VQlLPZu,,,,,53.5477,-2.1259,anonymous,EN,1,1,1,1,1,1,1,1,58,1,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,6,4,6,4,6,2,5,3,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivid,vivid
3/2/23 7:15,3/2/23 7:28,0,77.100.160.96,100,797,1,3/2/23 7:28,R_26eSIM9ijMFUk6O,,,,,53.7302,-1.8432,anonymous,EN,1,1,1,1,1,1,1,1,27,1,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,4,6,2,3,6,6,4,5,4,2,5,,,,,,,,,,,,,,,neutral,neutral
3/2/23 7:15,3/2/23 7:28,0,41.150.211.103,100,831,1,3/2/23 7:28,R_2v7cu4AvdCUpRbu,,,,,-25.7599,28.2604,anonymous,EN,1,1,1,1,1,1,1,1,33,2,,setswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,1,2,3,4,3,3,3,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivid,vivid
